"site2","103_2","103_3","103_5","103_8","112_12","112_3","112_8","125_5","125_6","125_9","129_10","129_11","129_5","157_2","157_3","157_4","157_5","157_6","157_8","160_10","160_11","160_5","160_8","165_1","165_4","165_5","165_7","199_3","199_6","199_9","236_2","236_3","236_4","236_5","236_6","236_7","260_1","260_2","260_3","260_4","260_5","260_6","261_1","261_10","261_11","261_12","261_2","261_3","261_4","261_5","261_6","261_7","261_8","261_9","307_1","307_2","307_3","307_5","307_7","357_2","357_3","357_4","357_6","357_9","363_3","363_4","363_5","363_6","363_7","363_8","399_10","399_12","399_3","399_5","399_6","399_7","399_8","399_9","69_10","69_11","69_2","69_6","69_8","81_11","81_15","81_3","81_7","81_9","99_10","99_4","99_6","99_7","99_8","Extra_1","Extra_2","Extra_3","Extra_4","Extra_5"
"103_2",2.56274120305193e-15,0.417038983377179,0.335340539146117,0.348155928324,0.375271314146014,0.471140914852697,0.398354795191959,0.241775568137719,0.271968219185712,0.355790323361276,0.326972138146167,0.332621955305857,0.366747807636644,0.35233263821207,0.398160118324188,0.441534689244674,0.374087340171328,0.431046639365779,0.467024726782009,0.383734498889247,0.249941463778418,0.453379277550547,0.416135431675353,0.430963039715384,0.338700748089361,0.407915942152052,0.305406289882044,0.353528440311141,0.335046099495969,0.375426285012546,0.443707776864824,0.402379960077356,0.676418892783102,0.41473970234712,0.411916465250919,0.433163353418278,0.427860146965607,0.428082485452493,0.392921478560039,0.443564775021179,0.440558075605124,0.463277019456364,0.391331129950046,0.335667818341414,0.444331966097035,0.417003200255775,0.448564698082609,0.415841751231878,0.426193509399136,0.43594916766644,0.434488633946286,0.414807212279387,0.409920484527626,0.430504948022332,0.438511171226008,0.435874379930438,0.402883810789017,0.401807161383481,0.44071381921905,0.376676119620002,0.428472780767948,0.479898585278243,0.454955876494505,0.476716791976869,0.461224519698187,0.442071326265575,0.328700165628173,0.40311664902928,0.444207101464215,0.4133634670573,0.3508578593293,0.655154472365076,0.520809959922435,0.401597679893011,0.490628733872794,0.40865561820926,0.382492259242182,0.395425144087056,0.428928675609995,0.393283529598292,0.352833164770393,0.270483370574267,0.38748889988561,0.369782510085217,0.385378679607703,0.390226485411688,0.470192780338145,0.399677757827883,0.377524218091156,0.244567875974465,0.346706782759098,0.260131299289383,0.293516235730091,0.401130537290258,0.431479222756489,0.399698329065673,0.37344216808119,0.404438322658585
"103_3",0.417038983377188,-1.44154192671671e-15,0.337344705879715,0.300948393548875,0.263968858255751,0.407240905668868,0.366489946568501,0.298690540847264,0.29231808680331,0.264561854720685,0.413637674152953,0.274796081409408,0.233308135847731,0.352410111078539,0.399105564005955,0.411958551216063,0.375132290921543,0.417393408289084,0.339340808802349,0.309315393092756,0.385407067393742,0.332432068436694,0.289439005941534,0.313985558176466,0.30814839603572,0.340298387746509,0.335110090311665,0.245789285575698,0.244074363701247,0.348964252563125,0.504593193292942,0.377625336718412,0.652135171690863,0.45055065705883,0.385910131732964,0.382015380104806,0.345762936255718,0.231358172780609,0.379139317912894,0.373387641714208,0.415551035161761,0.409247102781144,0.342052730684776,0.367993250828953,0.432984866381239,0.436218090703965,0.37814886638209,0.348248177378638,0.399000605055397,0.41350021819212,0.424367639356079,0.324008354532061,0.34661370038119,0.372701008195645,0.372778157965784,0.375688117769503,0.403562849022172,0.380303053174257,0.428055674932727,0.421421898943911,0.39727191920519,0.435867797684777,0.337657911550085,0.319413396059355,0.378070638171764,0.412698459700682,0.381455190036925,0.370485593912215,0.45388972104615,0.378520017022129,0.397585081430604,0.810971418278998,0.453846411973103,0.382649740777095,0.437359048043195,0.445893095603854,0.357618317691737,0.411444014232847,0.453371547514238,0.418458786342054,0.3435150198641,0.376149685306102,0.317347751713486,0.237263558292979,0.38735705420362,0.314748116727471,0.267532799755931,0.314257208445825,0.261878416177739,0.427722228488729,0.288290078429548,0.411980198035652,0.273162443077369,0.297183526668012,0.274203119809647,0.252456799630161,0.377354731182862,0.361078249383484
"103_5",0.335340539146116,0.337344705879716,-3.20342650381492e-16,0.269572891159959,0.341039263331331,0.351745264200406,0.322669636299848,0.211141538399638,0.327699884018791,0.296951236855325,0.451818768773781,0.344687753163877,0.323751482811785,0.329842543167879,0.331228557926657,0.417045028818585,0.360276636886171,0.427169215171849,0.334244787874281,0.346949842506594,0.3570658485837,0.395624560359001,0.280374234005125,0.259438476585274,0.361409603797069,0.392108310059649,0.332440609134981,0.323870856224288,0.304995307649442,0.320041283743938,0.494707267044173,0.334716053189693,0.519367656125379,0.385406908064892,0.40774680900468,0.388269565117088,0.392145291795997,0.314377923689202,0.353683333483423,0.400506641114056,0.320078781833404,0.417090165729206,0.400396703318716,0.333675098832887,0.44189612320805,0.399492044495127,0.396076584169225,0.370997413212232,0.401361976039889,0.401376229000333,0.409653758434965,0.352934727510049,0.343395452777955,0.383329620748561,0.413811457351621,0.396570656284277,0.377780629327856,0.357880441109305,0.424054583556507,0.313845874040526,0.363123983646722,0.47549863661695,0.456262499639035,0.44795086366917,0.426662520039957,0.409018162911707,0.348851095827585,0.39018654561598,0.426507565414884,0.347570706618061,0.427897105566375,0.772535758278466,0.50084538472024,0.396819857736863,0.47251220680388,0.418800152667595,0.329462050163334,0.381325559590183,0.359891046307337,0.36294039210148,0.272609828482411,0.290850574735643,0.3581195973695,0.295311315815531,0.347082549089277,0.325982944845297,0.29634596487026,0.341441578988511,0.294743883069174,0.328575761929138,0.207660090250656,0.355400414534359,0.162933381562271,0.341344516039229,0.396656034953897,0.351167117017411,0.399206572374607,0.379672000970864
"103_8",0.348155928324003,0.300948393548883,0.269572891159963,-1.44154192671671e-15,0.336391487815961,0.338779179670268,0.298725889005201,0.293820418489904,0.351583626867824,0.29990636945941,0.370574293673415,0.28984794157858,0.280435869353659,0.270085521349188,0.262820521858342,0.383311055480138,0.321523064185295,0.365435769573273,0.344065792721818,0.316870953330994,0.289757931992661,0.31753186049179,0.277453612145781,0.306201788051322,0.277215934985568,0.351133488365276,0.309170432879211,0.271278660913583,0.323517937435986,0.377941999477296,0.439673059838569,0.259426698337571,0.484065768406514,0.334542051835195,0.392389911887589,0.366919968350863,0.358194648032838,0.320731918618042,0.287690037566292,0.341932551369946,0.263235243004021,0.34587298750097,0.329460634231957,0.326678656406904,0.376613616334549,0.359467027835669,0.320050467616543,0.339969526105024,0.329347130294055,0.362306369700841,0.329621624029682,0.329533271364929,0.323621795450836,0.359996086287232,0.347189489553843,0.354286527099444,0.308959247456737,0.343833289932412,0.339110879393512,0.281388797744222,0.396745068416812,0.477172349961778,0.493583887638434,0.441812278699019,0.385014111829162,0.352015312935695,0.305835618157545,0.366280906036243,0.373796803768142,0.341055577378022,0.354830584403554,0.729165731945412,0.472545242232202,0.345851913712589,0.405402890203046,0.400200876005908,0.358443977013227,0.360081582077598,0.33014420997795,0.362844309536773,0.280077097340888,0.318718821225889,0.307057631834201,0.298505380393391,0.303975153935148,0.241663882489428,0.333459153596963,0.295231503571842,0.32022252585047,0.315743414544352,0.253344212313878,0.337372274042349,0.274125241828613,0.310693990807475,0.314134412034118,0.298355729150676,0.368927426204858,0.311617986030605
"112_12",0.375271314146014,0.263968858255743,0.341039263331334,0.336391487815955,-2.88308385343343e-15,0.402169576021317,0.207178288639459,0.322565817450189,0.329092656468875,0.174301918247412,0.39381362884958,0.275604373612814,0.267273578861519,0.21072630844182,0.228702153983541,0.19060432067302,0.190445854064114,0.237559058902234,0.341444804609045,0.1702959890331,0.332773302649187,0.310216493960972,0.29717056153353,0.34724418263573,0.279427908239114,0.218033153423032,0.267364489821441,0.188063574648841,0.278062642600657,0.314780270211374,0.278861465560347,0.228738974228888,0.600258876200283,0.224795057162764,0.150840678543631,0.170759727775842,0.167138098894732,0.285280219090708,0.202442969636115,0.198679555525126,0.307784737311477,0.259281893166662,0.232318929926866,0.200409317830452,0.242495460881439,0.220879541757026,0.240354384657529,0.235244607216283,0.259302826602374,0.208477244161015,0.27553165893385,0.214223195213095,0.195540023390425,0.205110658048302,0.20024622355351,0.195481558259623,0.240684045492618,0.209820510632545,0.212267333780378,0.270069521337051,0.386612410753419,0.471669214855727,0.439437395736438,0.440136760314544,0.188715824325271,0.22532531315432,0.215664484168866,0.195779040162694,0.209186575582798,0.148329769947325,0.265612268507455,0.78433709231876,0.302150752205941,0.218179290788785,0.280950324639474,0.237518821196032,0.388993858581633,0.203787331421751,0.334374446816637,0.329010153557788,0.282418150518069,0.354596449920547,0.212384979749444,0.24131790213087,0.199651375244249,0.245364352091147,0.357802397782916,0.202179917242971,0.311815399552892,0.393506293916332,0.30712656315987,0.321198221163138,0.29560967727767,0.216256469639218,0.24727144428568,0.269692685779898,0.16850378385064,0.265391326973698
"112_3",0.471140914852697,0.407240905668872,0.351745264200409,0.338779179670265,0.40216957602132,2.24239855267044e-15,0.391691883891338,0.427956933097655,0.40180623947986,0.413014596159328,0.415084013788481,0.361794454498032,0.33034135479653,0.36049798496834,0.363618274845118,0.46789785920238,0.423843982159564,0.455873222445428,0.333460138883686,0.39914364229836,0.454227345754665,0.37851738509961,0.193743482177766,0.423922157791303,0.398751348096443,0.437112041386516,0.423403740777176,0.322955251161822,0.393382871910363,0.375499399182497,0.506756027039283,0.30101584870402,0.47791995179546,0.390357855134702,0.443214213870898,0.421725909575926,0.454056479719811,0.345686981336885,0.353841324921367,0.400968635972409,0.223612972749699,0.414635347188944,0.410097908415554,0.398682375310528,0.465992603913644,0.426657471111874,0.407635698737068,0.415827650875713,0.448863706279751,0.424561902645437,0.447771589184991,0.42071160516393,0.41037472206164,0.436589723278225,0.428418829712882,0.428772842350902,0.303233564194821,0.423665672087665,0.426230529917016,0.319209518484885,0.386329688558384,0.568666864065204,0.547714754009696,0.459321612038472,0.461764056264637,0.414910485528064,0.416632369483357,0.445972638843802,0.449842842454595,0.409531020206032,0.495753244384403,0.839383437683976,0.5281946365318,0.456365152260925,0.493307134300975,0.448143465298981,0.401589357931907,0.395595280675478,0.390847012506426,0.358599692279861,0.31441859147118,0.457932326458564,0.402401508471815,0.314678023272187,0.402234976360351,0.266117283183419,0.296012882860387,0.308715525814306,0.395945017760721,0.405515440349823,0.36400041028102,0.389712820755584,0.353991932979405,0.426972996578429,0.463168937002277,0.382428868270319,0.399707124844358,0.397424003799888
"112_8",0.398354795191954,0.366489946568501,0.322669636299844,0.298725889005206,0.207178288639459,0.391691883891336,1.02509648122077e-14,0.326180562577646,0.390231923254249,0.251214868407846,0.432191136573735,0.332418587535842,0.308849154402818,0.224924884824699,0.259760880857927,0.242031942467748,0.187367749229028,0.254171640821096,0.348759419893115,0.232017694248284,0.375170088427963,0.414388106852299,0.339901467424669,0.353964722021346,0.31043873590162,0.246891087812343,0.264871178872005,0.247145677294728,0.32878380990897,0.317848082844407,0.294914625968851,0.232931544249603,0.562564348165728,0.234883125315011,0.236710233858317,0.232978650374011,0.256320360727705,0.30438523612919,0.267690001376135,0.24270250821188,0.322695044655868,0.220833201210298,0.215167182097413,0.198976542244807,0.242188826933548,0.216178683560597,0.199737937833774,0.23344263881943,0.248918846154255,0.21924255850308,0.247424386905616,0.220023928396556,0.2154976063993,0.210067455082668,0.201650312623588,0.231488776537514,0.339634384418188,0.198115209524088,0.236969745668683,0.29449728680385,0.394374139756148,0.501167531676169,0.493059689853252,0.474001607989019,0.25034841477888,0.224201353278566,0.196620537339114,0.243112771992671,0.241300390688848,0.207256107548141,0.280369993988949,0.794706121540159,0.327974449311833,0.225439375643164,0.279869586124032,0.269677166897558,0.406539864215726,0.272169631628293,0.318750061138652,0.329792172981203,0.271213109800656,0.365284885737055,0.295237686155021,0.288478850896861,0.226139083248642,0.280144398499572,0.357255136607882,0.235691398549533,0.333226085037913,0.428834218008055,0.289953726050934,0.347102597524957,0.328237260531362,0.227120788892742,0.231635448513787,0.260522938144931,0.241614821198589,0.279979065995045
"125_5",0.241775568137715,0.298690540847263,0.21114153839964,0.293820418489906,0.322565817450187,0.427956933097657,0.326180562577641,-1.28137060152597e-15,0.174627356107797,0.258216210649126,0.342648671018489,0.285731505925961,0.300282283393138,0.323202411058278,0.368932224312031,0.399343717557917,0.331862317607263,0.394211084428924,0.37000862101521,0.319691759439729,0.274983571612484,0.371825550668769,0.314992679491892,0.31025298799243,0.303567097654957,0.374422135914428,0.278993148533878,0.297221220998143,0.228595811496981,0.288679113485314,0.449130674618728,0.366979666498121,0.644805149526286,0.367584812151946,0.376791328990169,0.385153049018458,0.367698853586336,0.296118390492047,0.364261845435264,0.37840857757973,0.398744009546574,0.417142537948871,0.329945932653334,0.313737349333899,0.42384070236913,0.388698631116664,0.376798248261409,0.359478134177621,0.382698874436923,0.397336619129537,0.388379580725262,0.334441743819831,0.325146453403408,0.337025948777497,0.395504155517007,0.396680043484532,0.3899790198696,0.365818186018875,0.405185458424866,0.364600096409182,0.368924886631239,0.433999187988541,0.386726746619357,0.399440416400189,0.39143717571386,0.391376622446469,0.287052496290416,0.352209736675946,0.413606632940843,0.362841715296451,0.338915651952461,0.744523753410497,0.475391510971383,0.352066722212827,0.427664250523803,0.415442352149492,0.356843606040995,0.389448533236683,0.356413407789828,0.373155498056806,0.237860520773605,0.24626444092243,0.332597058989881,0.291898158497738,0.329549360578425,0.326676482253907,0.34082629174184,0.329865893639139,0.206514989002158,0.271934252317199,0.193769620915942,0.266061776375823,0.155814579224812,0.321439082439927,0.353355040036797,0.33687314746245,0.353014156910872,0.347531858873172
"125_6",0.27196821918571,0.292318086803316,0.327699884018788,0.351583626867824,0.32909265646886,0.401806239479858,0.390231923254236,0.174627356107797,-4.00428312976865e-15,0.31131395282513,0.320852494498329,0.307382816780189,0.275126933828825,0.321809267890168,0.402853242685719,0.475773099633787,0.409138518320765,0.420897794948642,0.384515889422425,0.357212103516921,0.283157744487463,0.305930520096119,0.284501782124106,0.38723565722245,0.286579737176959,0.365126162102084,0.333064043383961,0.28864651063715,0.158000432368844,0.321937117725155,0.477519533513607,0.360425666128162,0.650546283113969,0.406121595868884,0.389500758431382,0.42888112700065,0.396051085861194,0.320660599471737,0.360849183027545,0.421641092487412,0.399137941392522,0.432039899484468,0.348817092368048,0.36200203852828,0.457449777448296,0.428331063915557,0.411903477210682,0.409307819972371,0.460711335801394,0.423637803136854,0.454433855530729,0.369867134694529,0.383291953516098,0.371156117608597,0.417955025071757,0.388377001498754,0.376660166302142,0.417421987101979,0.430370938262131,0.372396855259928,0.367601251536535,0.39069022641264,0.351627765259232,0.316545248462729,0.424333767980297,0.439742294130949,0.361324843541804,0.393518559652518,0.449832083863428,0.423862422592047,0.329060499066575,0.729873174567653,0.514187827853076,0.391228877897882,0.45660115609082,0.450354561654233,0.32078580085375,0.409659611029534,0.461275812705867,0.450399636523963,0.310391022437691,0.335045296193881,0.336680279006279,0.316599647717766,0.405670196267188,0.336612620421354,0.367997961091157,0.370047721532069,0.271988220439781,0.28480090980095,0.309937669084108,0.289304353578279,0.240641541062857,0.402549112507998,0.396141774949029,0.360515778449649,0.369123355509179,0.366319518684723
"125_9",0.355790323361279,0.264561854720684,0.296951236855325,0.299906369459408,0.174301918247413,0.413014596159322,0.251214868407845,0.258216210649126,0.311313952825124,5.12548240610386e-15,0.406937742055839,0.27211792663166,0.280370040911363,0.200959729632271,0.279489252041502,0.257001918296662,0.232380017371311,0.245431723508536,0.34080609083356,0.138444096125471,0.29463491777027,0.341395728191535,0.282546574100193,0.31766541019126,0.276774924192159,0.185806643707505,0.258308253152902,0.212680470274768,0.259097452563466,0.308376932176243,0.370242559129118,0.249247180816973,0.583615631159366,0.274510111357494,0.194046764331031,0.224289793699037,0.212438974852585,0.298909962777252,0.269830412141067,0.259317695596474,0.331577024882227,0.313284618337474,0.240513999701157,0.223827213705945,0.292040403144151,0.265733057020322,0.270909789691636,0.269968912037807,0.271177648029774,0.273704341647119,0.298312531044177,0.207432095658134,0.220659590392205,0.229755161647687,0.285868637999337,0.222931358018316,0.289534286366735,0.262017598457749,0.293155118867714,0.298883810445425,0.375116136837605,0.455944438448754,0.428163579979252,0.429930294131868,0.236273263851798,0.257674753200229,0.202031975550516,0.24636792095207,0.269179501752591,0.192601063388081,0.304815368777213,0.76500310814558,0.337939405508585,0.231518682239727,0.288715464907375,0.287233113543852,0.361980540806324,0.26528404405226,0.33945485458507,0.346360485380013,0.263738184177856,0.326790491135914,0.194880161157907,0.261004415811888,0.229794504012001,0.282971784665827,0.354017009503333,0.224595048723849,0.276867684130038,0.367492121301328,0.246980254824786,0.324836298435906,0.250909906323882,0.189819791538766,0.23564299028364,0.23861153012001,0.201367818237333,0.272129854427862
